,ctr,num_clicks,cpc,budget_spent,num_impressions_won,random_bidding-upper_limit
80,0.0005935724582379377,56.0,111.60655357142856,6249967.0,94344.0,283.7931034482759
81,0.0005768737714725238,54.0,115.73874074074074,6249892.0,93608.0,292.0689655172414
82,0.0005556584552694943,54.0,115.74066666666667,6249996.0,97182.0,258.9655172413793
83,0.00048279376659603575,54.0,115.73879629629629,6249895.0,111849.0,167.93103448275863
84,0.00048119335953163844,54.0,115.73964814814815,6249941.0,112221.0,167.93103448275863
85,0.0005631647735121292,53.0,117.9233962264151,6249940.0,94111.0,283.7931034482759
86,0.000577085275447241,52.0,120.1915,6249958.0,90108.0,341.72413793103453
87,0.0004725769073476621,52.0,120.1908846153846,6249926.0,110035.0,176.20689655172413
88,0.0004180396399940983,51.0,122.54892156862745,6249995.0,121998.0,118.27586206896552
89,0.0005329661788545669,48.0,130.20683333333332,6249928.0,90062.0,350.0
