,ctr,num_clicks,cpc,budget_spent,num_impressions_won,random_bidding-upper_limit
84,0.0009422385835743711,86.0,72.67362790697675,6249932.0,91272.0,292.0689655172414
85,0.00093697227215776,86.0,72.67410465116279,6249973.0,91785.0,283.7931034482759
86,0.0009026881212541067,86.0,72.67419767441861,6249981.0,95271.0,258.9655172413793
87,0.0008789321995789301,86.0,72.67415116279071,6249977.0,97846.0,234.13793103448276
88,0.0008775331115691516,86.0,72.67423255813954,6249984.0,98002.0,234.13793103448276
89,0.000971406367854449,85.0,73.52860000000001,6249931.0,87502.0,350.0
90,0.0009532353930694179,85.0,73.52811764705882,6249890.0,89170.0,316.8965517241379
91,0.0009126928734792926,85.0,73.52903529411765,6249968.0,93131.0,275.51724137931035
92,0.000723878626844826,85.0,73.52885882352942,6249953.0,117423.0,134.82758620689657
93,0.0008840895456411228,84.0,74.40441666666668,6249971.0,95013.0,258.9655172413793
94,0.0007985322217257802,84.0,74.40438095238095,6249968.0,105193.0,192.75862068965517
95,0.0009574234926347602,83.0,75.3007951807229,6249966.0,86691.0,350.0
96,0.0008938860349154039,83.0,75.30061445783133,6249951.0,92853.0,275.51724137931035
97,0.000775157599813215,83.0,75.2998313253012,6249886.0,107075.0,184.48275862068965
98,0.0008353112553098292,82.0,76.21925609756099,6249979.0,98167.0,234.13793103448276
99,0.0007552591828464061,82.0,76.21895121951219,6249954.0,108572.0,176.20689655172413
100,0.0009303607732331759,81.0,77.15791358024691,6249791.0,87063.0,350.0
101,0.0009146341463414635,81.0,77.1603086419753,6249985.0,88560.0,325.1724137931035
102,0.0007926334021587028,81.0,77.15934567901235,6249907.0,102191.0,209.31034482758622
103,0.000896358543417367,80.0,78.124675,6249974.0,89250.0,316.8965517241379
104,0.000855230805413611,80.0,78.12407499999999,6249926.0,93542.0,267.2413793103448
105,0.0009044075558099599,79.0,79.11358227848102,6249973.0,87350.0,341.72413793103453
106,0.0008560066746849571,79.0,79.11306329113924,6249932.0,92289.0,275.51724137931035
107,0.0007533611497450162,78.0,80.12737179487179,6249935.0,103536.0,201.0344827586207
108,0.0008765139786904654,77.0,81.16853246753247,6249977.0,87848.0,341.72413793103453
109,0.0008362747759978279,77.0,81.16875324675324,6249994.0,92075.0,283.7931034482759
110,0.0008291964431836779,76.0,82.2355,6249898.0,91655.0,292.0689655172414
111,0.0008654911373707534,75.0,83.3318,6249885.0,86656.0,350.0
112,0.0008524664696521937,75.0,83.33148,6249861.0,87980.0,333.44827586206895
113,0.0007533297173506901,75.0,83.33326666666666,6249995.0,99558.0,225.86206896551727
114,0.0008274628200827462,74.0,84.45932432432431,6249990.0,89430.0,316.8965517241379
115,0.0008345527711724895,73.0,85.61576712328767,6249951.0,87472.0,341.72413793103453
116,0.000825409029748646,73.0,85.61469863013699,6249873.0,88441.0,333.44827586206895
117,0.000777870127655947,73.0,85.61593150684932,6249963.0,93846.0,267.2413793103448
118,0.0007614242041980613,67.0,93.28294029850746,6249957.0,87993.0,333.44827586206895
119,0.0007362685907819172,65.0,96.15332307692307,6249966.0,88283.0,333.44827586206895
